"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2555.67967661269/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xbbc2c9764436bb620a493d0db60d54472756c8423c87481b8087eb9821629619","20687263","1725573947","2024-09-05 22:05:47","0xe1e5ab52f16a7d9d9e22cb6a8c6c3a5fef80e509","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000363176876932622","0.92816376339237","2367.89","","","Claim"
"0x46e366062b5c0b5a98423bde0838c04b6c06ad9acc9ebd501b90c4abf2edc893","20687304","1725574439","2024-09-05 22:13:59","0x2adb80692034f1e53cd4504d8798081356768479","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00024119680038573","0.616421760809818","2367.89","","","Claim"
"0x3331a811484e8b5533a3bd7b6ef234f7aab1911dcb39ad5f42f3e829b20f3bd6","20687336","1725574823","2024-09-05 22:20:23","0x3470e86f5434724a5dbc2edf30b8b86aabce9e15","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000351138","0.897396250286427","2367.89","","","Claim"
"0x8fba1c7bff8a158a0252837e2661170e7a5049bf04ec8e97b79ad77afb49d65d","20687494","1725576743","2024-09-05 22:52:23","0x4f6c79ba13a814d377a480dcc483e28026b476fd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000307425574509312","0.785681292844429","2367.89","","","Claim"
"0x3696e2f868b4578ff031f59986b37729ce5750ec5946fffd67f469fe5eaf80e4","20687512","1725576959","2024-09-05 22:55:59","0x6ffcbb08925a2a710505e3ce6aad5392b42626e0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000273120270861168","0.69800792551084","2367.89","","","Claim"
"0x8561f936603dfed7075446d22dc854b7dc5a48f584c03d42b169b673f1096287","20687534","1725577223","2024-09-05 23:00:23","0xa2ea3cf82bf0f6acf4f168d8c2a45bedd6c4b5be","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000279055809963216","0.713177262163684","2367.89","","","Claim"
"0x4221ced314ded684b859cb1ecc0a9681de8636032d1926c4d6fc71394fad5bb5","20687579","1725577787","2024-09-05 23:09:47","0xdae70579d4ecdedefeea58a8f201dbd3cfce9c97","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00021664141805685","0.553666069240445","2367.89","","","Claim"
"0xcf03e20dff74a1231e3a259a43f4dcd18485b68f2a1a21a17e284f631adc70e5","20687600","1725578039","2024-09-05 23:13:59","0xdbfb0785366262f4736bcb5757cb20f0065c4dd1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000209165691112498","0.534560505820859","2367.89","","","Claim"
"0xe74fb028846a1455ad51c6a45292a058adb574c0c57cd0b84523ed874947dae9","20687656","1725578711","2024-09-05 23:25:11","0xc59cf50f0a01478a9525b518806f3f0baeb1a746","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000160417790513184","0.409976486981656","2367.89","","","Claim"
"0x07d90de1080268f8229d22f7d56953ad0d6e836a1d93520f1e1724140c4367c0","20687726","1725579551","2024-09-05 23:39:11","0x0272ec6b528511f6d6d10f034df8eab8ec2e6fec","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0003978748","1.01684054019634","2367.89","","","Claim"
"0xac62fab5b9448b3f9ae32aae6d673df5bc79bd5164c6e7047261fdcf379c2cab","20688034","1725583247","2024-09-06 00:40:47","0x56980055abb7b6b403159ee58c8483eb3d5aaac5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000250156658398307","0.639320287837896","2224.52","","","Claim"
"0xfd51bec4ca92d29f0f3d3bcc7d21761d52ad3574cc8e546b33f6b1afecdf9d0c","20688175","1725584951","2024-09-06 01:09:11","0xe8c4d17fc5658ee0a06d25acbc7803bd904f0fcd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00011278889490429","0.288252286454499","2224.52","","","Claim"
"0xe200f4b1738384eb1443e6d0e6d4027e60247766a00897faf49ca1ca87da68fa","20688215","1725585443","2024-09-06 01:17:23","0x8160506265592a20eb84852de94c92cab0568625","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000176547691423104","0.451199346922915","2224.52","","","Claim"
"0xa31fa5ac79e7791051fbfb6551f63efdea727ed33c13f901ddf04c968e758842","20688273","1725586139","2024-09-06 01:28:59","0x77f4a43ec39264df8b0c1b1317f455879c1828c0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001053198","0.269163672404913","2224.52","","","Claim"
"0xfe71b69d459e45b4493696a7c1ce3756846281d09d70a9bf8ff31cfa020a7732","20688370","1725587339","2024-09-06 01:48:59","0x898dd464cce5584c330a8a7398d61ecc8bd55ced","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000211049216960652","0.53937419455136","2224.52","","","Claim"
"0x61e25729b0bc6926629ca50827afc3f1c33f76712ffdc6e4a0760cff81311004","20688385","1725587531","2024-09-06 01:52:11","0xc5c408ec4c61a905ce45d41162b83ef2e06fcca0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000217349798922432","0.555476463821914","2224.52","","","Claim"
"0x2ccddcd4c1da0efc7446d67cbd7a13fec3ed1a55529ff8d589f9b83ccbe738bc","20688421","1725587963","2024-09-06 01:59:23","0x4e877f42ce51054343670511c52ce054ca443023","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001944906785437","0.497055874444746","2224.52","","","Claim"
"0xa42d8bf2c4b277a05291cb67950b0f9aefa6bce52d2ec191936b0063f23fb82b","20688424","1725587999","2024-09-06 01:59:59","0x215391660b1987b6855c9de70b6d8a209eff6029","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000168945192131144","0.431769793990991","2224.52","","","Claim"
"0x922f349f99c5e7ad4b520af118b3ba065bbb37f3718301e91589f6fa53275b2b","20688455","1725588371","2024-09-06 02:06:11","0x38a86531b70a70c529a6d40ae2553920533f5389","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000200140903872","0.511496040484564","2224.52","","","Claim"
"0x537e67608d75659cfa846293262c07818fd39860ec7f2b9662cb3cc2a0973f97","20688481","1725588683","2024-09-06 02:11:23","0x19de8dd9b2f2155bf8a94c5945158518b8705473","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000142100365597568","0.363163016396938","2224.52","","","Claim"
"0x8e72e85d5203a19dbde07ead48b99410bb63c46179a2c71082fd03cf926cdce3","20688486","1725588743","2024-09-06 02:12:23","0x2d9496d9aee3c91eea2c17272b5979228229e1da","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000180713393102056","0.461845546042644","2224.52","","","Claim"
"0xce14b1960bef42fb773077cd443f7091d16f8c0b41c43b9cb4f3b9c595d4369f","20688500","1725588911","2024-09-06 02:15:11","0xf449f9b08603cd0f6e4a84ca62dfb4745170987e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000134133683406896","0.342802728632205","2224.52","","","Claim"
"0x2db1cf440b4efc5e4e8ac67265d349d941491c825919abb1c9e04c78fc6d6518","20688503","1725588947","2024-09-06 02:15:47","0xf449f9b08603cd0f6e4a84ca62dfb4745170987e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000039214306438686","0.100219205997812","2224.52","Error(0)","execution reverted","Claim"
"0x6f151fa8ab389096061f88f28258a1e00e3cb2d81a9f4a92af33987954fc3fbe","20688514","1725589079","2024-09-06 02:17:59","0xf449f9b08603cd0f6e4a84ca62dfb4745170987e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000040481165165529","0.103456891099144","2224.52","Error(0)","execution reverted","Claim"
"0xcabcfca29e4be0f86accecf06231091c82647e32bad997534b3a94c2a7f5c93d","20688580","1725589871","2024-09-06 02:31:11","0x06df08c136184406c2e2d4c8e167b1c1bd458721","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000163353386258174","0.417478929365878","2224.52","","","Claim"
"0xffc960c6b1d7fbd513059173a59aeeeaf07f57fcf794ad327fdc92002f25f22c","20688592","1725590015","2024-09-06 02:33:35","0xb5c87a5afe8000af828ed2a110dc7f3e0034db47","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000173995509744576","0.444676788076078","2224.52","","","Claim"
"0xa0a65137c4e2894a45c6f7c884a538c7fce23fc7653a2aead839c4dc46e8af9f","20688607","1725590195","2024-09-06 02:36:35","0xd185ef0b21ef95d21461a908099d689952ea7e5c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018074545706494","0.461927491260939","2224.52","","","Claim"
"0xa15419ee2167acc96dd2d6a03384a3083b15559cd76f36a8098394bc40bf126f","20688668","1725590927","2024-09-06 02:48:47","0x24e8542136b066a6a205e98acb77d695f7213ecd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000175539","0.448621454752915","2224.52","","","Claim"
"0xb9221e5b182b25201c7aaa5f4520378765e52a3ffcf429ce64a5101b3014bdc5","20688684","1725591119","2024-09-06 02:51:59","0x958f68a7e93bbf275329c1816556f0c3814c2eb9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018663386401946","0.47697637324223","2224.52","","","Claim"
"0xe272406ebf07f389b69d84a8d63b47f25635264ea71ee9c267c941064f63a6c2","20688727","1725591635","2024-09-06 03:00:35","0xb30ca40bd6c84388f2a14c4a94952e0b831d8e57","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000110052846525312","0.281259823218115","2224.52","","","Claim"
"0x59d22a0ac7f92a07d92d346f63b0038c9fdce4226f3d0ebe1522852b205998e5","20688813","1725592667","2024-09-06 03:17:47","0x0dbae017af8c47b67ea42eef352eff8d5188babf","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000125380039556232","0.320431218946757","2224.52","","","Claim"
"0xb25724d7aa0f55dc7553add7ba4f4657e29ba00c08ab7d0f1e2075bf61379459","20688815","1725592691","2024-09-06 03:18:11","0x84d3402b011040395ba426a47725466c731ad110","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00012440050564231","0.317927844030394","2224.52","","","Claim"
"0xc739db4ae5f95c9c8a501a38572cb8dd73fbad9eb852f1fc38bd7f3be960ee0e","20688907","1725593795","2024-09-06 03:36:35","0x2c92ff7d71e799747eade918643217b8b7be44bc","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000168332510376704","0.430203975682937","2224.52","","","Claim"
"0xfca6c65bd4329dd98fe48a8f5c2d156fe66cb90a3c15de831351273c8063525c","20689058","1725595619","2024-09-06 04:06:59","0x778306084382d3ff4438690f8e2298f13863a05d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020898465243516","0.534097828952505","2224.52","","","Claim"
"0xbb5ef6e98d1d961fe882c8cb612764197a58bc9e8efcba143d499fcc47d4132f","20689075","1725595823","2024-09-06 04:10:23","0x2ee4cfcac143cf5fc6d47377fbf5516b8ba30357","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000218102752141496","0.557400771061316","2224.52","","","Claim"
"0x7754390dc72f1fcb6301fe1d23b32b25152b02142100c4420da2f97fa2728a09","20689089","1725595991","2024-09-06 04:13:11","0x46ff27ee2a601e6cf19e664fca3f9dcccf87c42c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000209509596123364","0.535439416867814","2224.52","","","Claim"
"0x8360257a31cc7196d61d6be78a56c8940cef7ff8c57ada781c6157d6d90e1fcc","20689103","1725596159","2024-09-06 04:15:59","0x16cdcd466ea084c9419e71782394a4efb598fe96","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022042251921547","0.563329352626747","2224.52","","","Claim"
"0x685c3c34b6e99ee6b5a4494a934d4e9c025b83600c46885026a380d7548e9577","20689198","1725597299","2024-09-06 04:34:59","0x1759a1716a931a4eab4def84b9315ee72b62e499","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002105532","0.538106534085767","2224.52","","","Claim"
"0xa7638491cc3b937c6694ffdb9f999ffcfd27a0a1c81d8abab11db23808d73e78","20689207","1725597407","2024-09-06 04:36:47","0x4e2055823de9e5de4427923c0400f1b041547525","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000158017526999684","0.403842182301689","2224.52","","","Claim"
"0xaf6c875fae7fd16391ea11efa1e231264d6ed0abb68090cac9b36357c60f2635","20689208","1725597419","2024-09-06 04:36:59","0xb50e0282d0d8c941487a175ff68276a40a75fd18","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022087679013071","0.564490323572502","2224.52","","","Claim"
"0x7fb74aefd164beaf00e1d0bd6c57b8ffc1244bc3a81d75f733dd6337646178ff","20689210","1725597443","2024-09-06 04:37:23","0x37fe8e551a9a2b33fcb6c615881af67f86e1b6e2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001989204","0.508376823543667","2224.52","","","Claim"
"0x72717ff870b15d7b49db6e01e93e46aa74c034e0252cb57161b80c51b975c7b3","20689216","1725597515","2024-09-06 04:38:35","0xd6e34cac319d56b71a7dd78ed1aadf8729d2fbb8","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000211175703711128","0.539697454168913","2224.52","","","Claim"
"0xf3dae3960881593b33e4bcb03605e410a221915e45cca66219378ccc29ce2804","20689227","1725597647","2024-09-06 04:40:47","0x34f1ba3024bec27c7c1c71fea52327bf36e210c5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000197069678674452","0.50364697266489","2224.52","","","Claim"
"0xf6f9e60a92cb8fff1c4bbe663abaea37f2625f93b9fe92cd256da59ab685cb62","20689228","1725597659","2024-09-06 04:40:59","0xc509f4c0f13a1da6879d1259488910403c931048","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000213773464068096","0.546336497517926","2224.52","","","Claim"
"0x2967831f6a04d269ef8d12d99d84d5c5a87b4c8ef0ed260b0691c95bb5c82a1c","20689233","1725597719","2024-09-06 04:41:59","0x3a4f653e420c5604debc5a72eccd3bcbdb8efe03","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000175521","0.448575452518736","2224.52","","","Claim"
"0xfc2c1d183f69c10194b5b463e0a0d3402dde43d5306e1de17c2d0e66bba934fe","20689241","1725597815","2024-09-06 04:43:35","0xe44937ed268731ec605f5b72ebac116a42b90396","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000221909568671556","0.567129774699784","2224.52","","","Claim"
"0x232b44a70aa49ff2c1bc2a456629ce4b185bb8782ebb24e29298f09b3ada349c","20689246","1725597875","2024-09-06 04:44:35","0xa124afaa7112642abe6b8694df61e7138abb11d6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020737441754978","0.529982584381367","2224.52","","","Claim"
"0xf95a12b83983e571200378ea280de420f8cac466f3081453d75d06e0a73f4d03","20689254","1725597971","2024-09-06 04:46:11","0x280344f1ea3111a4f5b6623a6d82b6bb699ad36b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002105388","0.538069732298424","2224.52","","","Claim"
"0x817b0161252c115e76080792bae32ede5f555743eb097291936dc4bb394ed986","20689261","1725598055","2024-09-06 04:47:35","0x3b5e3a23238c6b9cb7bed8adc0bd677ebd1385db","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000210085100052726","0.536910220563895","2224.52","","","Claim"
"0x7cbafb872829b623d24c2ca7ec51370c7ba6613a04ac570e250f764fc8f7267a","20689267","1725598127","2024-09-06 04:48:47","0xb8a75dc322cb37448f3b0661cc97b623916811c2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001872544","0.478562264436303","2224.52","","","Claim"
"0x3efd98b5a7ed81f629990d2acc184bd6a12cdd2615c92efa18730a31c7b08bda","20689268","1725598139","2024-09-06 04:48:59","0xfbc177dd2227ee51863daef242379f498182b4a8","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022593881584989","0.577427239825501","2224.52","","","Claim"
"0xeddac51339ca4ab28e36cc81b476c481bec89e77575eea867f30c1a8b50b6665","20689273","1725598199","2024-09-06 04:49:59","0xbfb8b23c807fd6ae8a70655b15da7d7901a722a1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001989612","0.508481095274473","2224.52","","","Claim"
"0x9ca1c3e7ebaa9d701019dd08ab994838ed720d2c9db42e060d9fbfa84762fee1","20689277","1725598247","2024-09-06 04:50:47","0x5f0779871bdb46becb94233a0792fe1ca0b1265b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000210285886992804","0.537423367665982","2224.52","","","Claim"
"0x8af2bf8290d58ba1169975bab799a3478d0bdec3824cf337171172a6bf124b16","20689277","1725598247","2024-09-06 04:50:47","0x4b804d78e57cebc366e12bf360be8a90afba4268","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000157622358881812","0.402832259173999","2224.52","","","Claim"
"0x12407deda6c545cacdeee447ad2e3380853e634edd6ddeffce2602d38a64d0e8","20689281","1725598295","2024-09-06 04:51:35","0xc2f14098837709579d121b9afa4d344fc14e1c8f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001990224","0.508637502870681","2224.52","","","Claim"
"0xb70bae7c34afd9683fce109f3fe3eed4309c404288ab21c9a90a22e9d9480101","20689285","1725598343","2024-09-06 04:52:23","0x3dd2c152445b794bc12e3133a3c5d210f7944a3a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002106792","0.53842854972502","2224.52","","","Claim"
"0xb448c8c1662cda3a8ebf0376d012e50333e1245872a2cc255f5583c69d7a48d5","20689290","1725598403","2024-09-06 04:53:23","0x71bcde9f269314a5270554ed8cb654093aad50b7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001988762","0.508263862501961","2224.52","","","Claim"
"0x74f952e6abd71305dc736e4099c6bf873c223e9d6f70b9d6f75c73d3049d6339","20689296","1725598475","2024-09-06 04:54:35","0x3213dc87250b722423c8010bedf4201958d63061","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000210636","0.538318144362991","2224.52","","","Claim"
"0x2414d7e067c92959819f3ae914549d06b228acd9c7b413c4b5e30cd22bd41f05","20689302","1725598547","2024-09-06 04:55:47","0x04c4fd023d1c08a71d179491668bd6efd3c550fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000210564","0.538134135426274","2224.52","","","Claim"
"0x362dc2690945fc221f138d95bfb7634f8b9d12b337e60cf39ab0e2f302acfbf4","20689305","1725598583","2024-09-06 04:56:23","0x6e931b020bb63e564a037d6e079707fb5d2663b3","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001989544","0.508463716652672","2224.52","","","Claim"
"0x593085a851a4b4dcdf226ae35b3e54595b3076ea36a1de13bdb198c89ceb094f","20689326","1725598835","2024-09-06 05:00:35","0x2871fef9fb8fc9094d23bb5d78f9e389b2737ec9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000207541462281696","0.53040949720781","2224.52","","","Claim"
"0xa2ed6a47f1360ba568165d0674e1d86c299a100194d8026467c871cbc3d6f6dc","20689327","1725598847","2024-09-06 05:00:47","0xa4c185472ddebe344d48daf3ca34f3b6225f4369","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000198232410192866","0.506618541975858","2224.52","","","Claim"
"0x697b86db836fb9d83b2be75ef0eeaa82dd5b65e56589045aa1963ce89a650cff","20689338","1725598979","2024-09-06 05:02:59","0x5010ca667371865de12485d557aad5c3666d9e3a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001638112","0.418648954641537","2224.52","","","Claim"
"0x0cb79241bd77f073bbb65ec4778388ffa9737aaccf101f10bca48b0a2fcbd6be","20689343","1725599039","2024-09-06 05:03:59","0xcef737e5b3d7f2120fe1a3f95f63013d75f0e909","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001821386657916","0.465488086488943","2224.52","","","Claim"
"0xfcbe931cc1ffdeea99dee2b32dfc3a8c494e455aa3f7e8893324ef4f788abc73","20689354","1725599171","2024-09-06 05:06:11","0x099acbef93ca8115e574f46f0e989e2f993af884","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018877336963383","0.482444264258874","2224.52","","","Claim"
"0x77435ce3c647458bab7c796ff13523a45a3ec2a7e35431f1a68fcecbd314a319","20689354","1725599171","2024-09-06 05:06:11","0x5fab6561384682b6fbeef2fe2dc99160a60e69e3","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001872224","0.478480482686652","2224.52","","","Claim"
"0x3363b8a629893418e5c7c5992ccdfa7c193e0a1c89e74e6cd08006b15b428dc9","20689363","1725599279","2024-09-06 05:07:59","0x7535d00075497c7ce59873220c32540609b224fa","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000191674452139354","0.489858501858419","2224.52","","","Claim"
"0x7aeee5ea2fd4b402526cd56c6122fcaefb822f6cd0edb0f794001fd86b1a3c24","20689434","1725600131","2024-09-06 05:22:11","0x752fbd07681aaec2895170456d9b6710a4018f8c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001744280601771","0.44578224842559","2224.52","","","Claim"
"0x1d87cf36fb378abfeb0a8125c1e64dc4f0aeb55d2ceffc97279788d5c44c0df6","20689514","1725601115","2024-09-06 05:38:35","0x8989938cd0b2ac0e70740513122a0f5964de874d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000169520444494576","0.433239954765137","2224.52","","","Claim"
"0xa156e0b1ba9360dfa006bf3f753d4a87dac494af3d523d26851ec10272924cff","20689515","1725601127","2024-09-06 05:38:47","0xabaa1243de20082bacacf126806e256fdebc67ed","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016903382664808","0.431996315424571","2224.52","","","Claim"
"0xe07faab4495cd1fca6c3adb4ce21de07e903bdded8fe67cf46735dae5ece9346","20689561","1725601691","2024-09-06 05:48:11","0x7dcb8dc5460aeb4b6d85910fb0b68b91f84b27fd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00011694777457626","0.29888105070963","2224.52","","","Claim"
"0xac9ded5cbe5d8b7448298b5feffd05f67d638d72ab468db6c17354ab279e34e0","20689606","1725602231","2024-09-06 05:57:11","0x203079425e25c58c3e24e6270163c9848b543291","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000182936262790192","0.467526488928372","2224.52","","","Claim"
"0x18e63bc13902e4b391430548c27abc83d7a9b416d12ec60b1aaa69dd01ef978c","20689648","1725602747","2024-09-06 06:05:47","0x17ceb1384c38457012e12e12fca395623e099240","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020900786367844","0.534157149455225","2224.52","","","Claim"
